timestamp_utc,oos_return,turnover,equity
2017-06-07 18:30:00+00:00,0.0,0.0,1.0
2017-06-07 19:00:00+00:00,0.0,0.0,1.0
2017-06-07 19:30:00+00:00,0.0,0.0,1.0
2017-06-08 13:30:00+00:00,0.0,0.0,1.0
2017-06-08 14:00:00+00:00,0.0,0.0,1.0
2017-06-08 14:30:00+00:00,0.0,0.0,1.0
2017-06-08 15:00:00+00:00,0.0,0.0,1.0
2017-06-08 15:30:00+00:00,0.0,0.0,1.0
2017-06-08 16:00:00+00:00,0.0,0.0,1.0
2017-06-08 16:30:00+00:00,0.0,0.0,1.0
2017-06-08 17:00:00+00:00,0.0,0.0,1.0
2017-06-08 17:30:00+00:00,0.0,0.0,1.0
2017-06-08 18:00:00+00:00,0.0,0.0,1.0
2017-06-08 18:30:00+00:00,0.0,0.0,1.0
2017-06-08 19:00:00+00:00,0.0,0.0,1.0
2017-06-08 19:30:00+00:00,0.0,0.0,1.0
2017-06-09 13:30:00+00:00,0.0,0.0,1.0
2017-06-09 14:00:00+00:00,0.0,0.0,1.0
2017-06-09 14:30:00+00:00,0.0,0.0,1.0
2017-06-09 15:00:00+00:00,0.0,0.0,1.0
2017-06-09 15:30:00+00:00,0.0,0.0,1.0
2017-06-09 16:00:00+00:00,0.0,0.0,1.0
2017-06-09 16:30:00+00:00,0.0,0.0,1.0
2017-06-09 17:00:00+00:00,0.0,0.0,1.0
2017-06-09 17:30:00+00:00,0.0,0.0,1.0
2017-06-09 18:00:00+00:00,0.0,0.0,1.0
2017-06-09 18:30:00+00:00,0.0,0.0,1.0
2017-06-09 19:00:00+00:00,0.0,0.0,1.0
2017-06-09 19:30:00+00:00,0.0,0.0,1.0
2017-06-12 13:30:00+00:00,0.0,0.0,1.0
2017-06-12 14:00:00+00:00,0.0,0.0,1.0
2017-06-12 14:30:00+00:00,0.0,0.0,1.0
2017-06-12 15:00:00+00:00,0.0,0.0,1.0
2017-06-12 15:30:00+00:00,0.0,0.0,1.0
2017-06-12 16:00:00+00:00,0.0,0.0,1.0
2017-06-12 16:30:00+00:00,0.0,0.0,1.0
2017-06-12 17:00:00+00:00,0.0,0.0,1.0
2017-06-12 17:30:00+00:00,0.0,0.0,1.0
2017-06-12 18:00:00+00:00,0.0,0.0,1.0
2017-06-12 18:30:00+00:00,0.0,0.0,1.0
2017-06-12 19:00:00+00:00,0.0,0.0,1.0
2017-06-12 19:30:00+00:00,0.0,0.0,1.0
2017-06-13 13:30:00+00:00,0.0,0.0,1.0
2017-06-13 14:00:00+00:00,0.0,0.0,1.0
2017-06-13 14:30:00+00:00,0.0,0.0,1.0
2017-06-13 15:00:00+00:00,0.0,0.0,1.0
2017-06-13 15:30:00+00:00,0.0,0.0,1.0
2017-06-13 16:00:00+00:00,0.0,0.0,1.0
2017-06-13 16:30:00+00:00,0.0,0.0,1.0
2017-06-13 17:00:00+00:00,0.0,0.0,1.0
2017-06-13 17:30:00+00:00,0.0,0.0,1.0
2017-06-13 18:00:00+00:00,0.0,0.0,1.0
2017-06-13 18:30:00+00:00,0.0,0.0,1.0
2017-06-13 19:00:00+00:00,0.0,0.0,1.0
2017-06-13 19:30:00+00:00,0.0,0.0,1.0
2017-06-14 13:30:00+00:00,0.0,0.0,1.0
2017-06-14 14:00:00+00:00,0.0,0.0,1.0
2017-06-14 14:30:00+00:00,0.0,0.0,1.0
2017-06-14 15:00:00+00:00,0.0,0.0,1.0
2017-06-14 15:30:00+00:00,0.0,0.0,1.0
2017-06-14 16:00:00+00:00,0.0,0.0,1.0
2017-06-14 16:30:00+00:00,0.0,0.0,1.0
2017-06-14 17:00:00+00:00,0.0,0.0,1.0
2017-06-14 17:30:00+00:00,0.0,0.0,1.0
2017-06-14 18:00:00+00:00,0.0,0.0,1.0
2017-06-14 18:30:00+00:00,0.0,0.0,1.0
2017-06-14 19:00:00+00:00,0.0,0.0,1.0
2017-06-14 19:30:00+00:00,0.0,0.0,1.0
2017-06-15 13:30:00+00:00,0.0,0.0,1.0
2017-06-15 14:00:00+00:00,0.0,0.0,1.0
2017-06-15 14:30:00+00:00,0.0,0.0,1.0
2017-06-15 15:00:00+00:00,0.0,0.0,1.0
2017-06-15 15:30:00+00:00,0.0,0.0,1.0
2017-06-15 16:00:00+00:00,0.0,0.0,1.0
2017-06-15 16:30:00+00:00,0.0,0.0,1.0
2017-06-15 17:00:00+00:00,0.0,0.0,1.0
2017-06-15 17:30:00+00:00,0.0,0.0,1.0
2017-06-15 18:00:00+00:00,0.0,0.0,1.0
2017-06-15 18:30:00+00:00,0.0,0.0,1.0
2017-06-15 19:00:00+00:00,0.0,0.0,1.0
2017-06-15 19:30:00+00:00,0.0,0.0,1.0
2017-06-16 13:30:00+00:00,0.0,0.0,1.0
2017-06-16 14:00:00+00:00,0.0,0.0,1.0
2017-06-16 14:30:00+00:00,0.0,0.0,1.0
2017-06-16 15:00:00+00:00,0.0,0.0,1.0
2017-06-16 15:30:00+00:00,0.0,0.0,1.0
2017-06-16 16:00:00+00:00,0.0,0.0,1.0
2017-06-16 16:30:00+00:00,-2.11148902295383e-05,0.09090909090909091,0.9999788851097705
2017-06-16 17:00:00+00:00,4.2121146772908245e-05,0.0,1.00002100536716
2017-06-16 17:30:00+00:00,-2.3282526857601466e-05,0.0,0.9999977223512445
2017-06-16 18:00:00+00:00,-5.3303692020599645e-05,0.0,0.999944418780631
2017-06-16 18:30:00+00:00,-4.591841508337288e-05,0.0,0.9998985029177491
2017-06-16 19:00:00+00:00,-0.00011665538631157796,0.0,0.9997818593716189
2017-06-16 19:30:00+00:00,3.2579641067685354e-05,0.0,0.9998144319057432
2017-06-19 13:30:00+00:00,0.0,0.0,0.9998144319057432
2017-06-19 14:00:00+00:00,0.00012382181023954853,0.0,0.9999382307386053
2017-06-19 14:30:00+00:00,-0.00016925068940834692,0.0,0.9997689905036871
2017-06-19 15:00:00+00:00,3.099347577346631e-06,0.0,0.9997720891352856
2017-06-19 15:30:00+00:00,2.155469306453595e-05,0.0,0.9997936389158015
2017-06-19 16:00:00+00:00,2.346965220157974e-06,0.0,0.9997959853966994
2017-06-19 16:30:00+00:00,3.726298316818572e-06,0.0,0.999799710934797
2017-06-19 17:00:00+00:00,6.58567080567836e-05,0.0,0.9998655544524753
2017-06-19 17:30:00+00:00,2.3967176830609406e-05,0.0,0.9998895184070256
2017-06-19 18:00:00+00:00,-5.5397660870062334e-05,0.0,0.9998341268665774
2017-06-19 18:30:00+00:00,-7.375727174657493e-07,0.0,0.9998333894162034
2017-06-19 19:00:00+00:00,6.550027593353362e-05,0.0,0.9998988787790977
2017-06-19 19:30:00+00:00,5.984478118420016e-05,0.0,0.9999587175087045
2017-06-20 13:30:00+00:00,0.0,0.0,0.9999587175087045
2017-06-20 14:00:00+00:00,5.225826980220802e-05,0.0,1.000010973621155
2017-06-20 14:30:00+00:00,3.116275405395956e-05,0.0,1.0000421367171772
2017-06-20 15:00:00+00:00,-3.0154153858858593e-05,0.0,1.0000119812927213
2017-06-20 15:30:00+00:00,3.807061351392262e-05,0.0,1.0000500523623703
2017-06-20 16:00:00+00:00,1.8632002777986405e-05,0.0,1.000068685297724
2017-06-20 16:30:00+00:00,3.3017115898353095e-05,0.0,1.000101704681413
2017-06-20 17:00:00+00:00,4.283302026455889e-06,0.0,1.0001059884190713
2017-06-20 17:30:00+00:00,9.516908932714135e-06,0.0,1.000115506336686
2017-06-20 18:00:00+00:00,-3.116515030744612e-06,0.0,1.0001123894616781
2017-06-20 18:30:00+00:00,3.0988327886272795e-05,0.0,1.0001433812723257
2017-06-20 19:00:00+00:00,6.955675582571135e-05,0.0,1.0002129480012876
2017-06-20 19:30:00+00:00,-0.00011851744611106275,0.0,1.0000944053171232
2017-06-21 13:30:00+00:00,0.0,0.0,1.0000944053171232
2017-06-21 14:00:00+00:00,-8.734641287281782e-05,0.0,1.0000070506582845
2017-06-21 14:30:00+00:00,0.00010030002487303271,0.0,1.0001073513903387
2017-06-21 15:00:00+00:00,-0.00013006450371931032,0.0,0.9999772729240141
2017-06-21 15:30:00+00:00,5.397607944951966e-05,0.0,1.0000312477767452
2017-06-21 16:00:00+00:00,1.9876731233890276e-05,0.0,1.0000511251290827
2017-06-21 16:30:00+00:00,6.483475716673003e-05,0.0,1.0001159632009349
2017-06-21 17:00:00+00:00,2.487831780330473e-05,0.0,1.0001408444037077
2017-06-21 17:30:00+00:00,-5.7926079532939155e-05,0.0,1.0000829101656106
2017-06-21 18:00:00+00:00,-2.0071614213629486e-05,0.0,1.0000628368872562
2017-06-21 18:30:00+00:00,-5.59063506338536e-05,0.0,1.0000069270236411
2017-06-21 19:00:00+00:00,-0.00010646735854318083,0.0,0.999900458927596
2017-06-21 19:30:00+00:00,-3.113381921000311e-05,0.0,0.9998693282074798
2017-06-22 13:30:00+00:00,0.0,0.0,0.9998693282074798
2017-06-22 14:00:00+00:00,9.928200648345343e-05,0.0,0.9999685972406054
2017-06-22 14:30:00+00:00,2.8379902433182866e-05,0.0,0.9999969762518314
2017-06-22 15:00:00+00:00,7.155024541161161e-05,0.0,1.000068526280893
2017-06-22 15:30:00+00:00,4.516200528924714e-07,0.0,1.0000689779318939
2017-06-22 16:00:00+00:00,9.02147556206488e-06,0.0,1.0000780000297387
2017-06-22 16:30:00+00:00,2.0104112224537232e-05,0.0,1.0000981057100846
2017-06-22 17:00:00+00:00,-1.665599389049125e-05,0.0,1.000081448082146
2017-06-22 17:30:00+00:00,-6.185979402024024e-05,0.09090909090909091,1.0000195832497643
2017-06-22 18:00:00+00:00,8.280066491315483e-05,0.0,1.0001023855361835
2017-06-22 18:30:00+00:00,-5.504565051154158e-05,0.0,1.0000473342497935
2017-06-22 19:00:00+00:00,4.318783447141842e-05,0.0,1.0000905241285285
2017-06-22 19:30:00+00:00,5.707885518486123e-05,0.09090909090909091,1.000147608150727
2017-06-23 13:30:00+00:00,0.0,0.0,1.000147608150727
2017-06-23 14:00:00+00:00,-0.00046383456194956744,0.0,0.9996837051230155
2017-06-23 14:30:00+00:00,-0.0003182687314301001,0.0,0.9993655370583546
2017-06-23 15:00:00+00:00,8.154487161498436e-05,0.0,0.9994470301927705
2017-06-23 15:30:00+00:00,-1.0634686582556562e-06,0.0,0.9994459673121783
2017-06-23 16:00:00+00:00,-0.00016378610819514535,0.0,0.9992822719468409
2017-06-23 16:30:00+00:00,-0.00010192001004954795,0.0,0.9991804250876418
2017-06-23 17:00:00+00:00,2.0316237914809778e-05,0.0,0.9992007246748777
2017-06-23 17:30:00+00:00,0.00011981261500215399,0.0,0.9993204415266131
2017-06-23 18:00:00+00:00,1.7446118991030227e-05,0.09090909090909091,0.9993378757899462
2017-06-23 18:30:00+00:00,3.258222700995691e-05,0.0,0.9993704364434748
2017-06-23 19:00:00+00:00,-9.77164590854202e-05,0.0,0.9992727815031109
2017-06-23 19:30:00+00:00,0.00014508158460155936,0.0,0.9994177575817006
2017-06-26 13:30:00+00:00,0.0,0.0,0.9994177575817006
2017-06-26 14:00:00+00:00,0.0001010254067546841,0.09090909090909091,0.999518724167178
2017-06-26 14:30:00+00:00,0.0002129540973938494,0.0,0.9997315757749113
2017-06-26 15:00:00+00:00,-0.00042942639317444906,0.09090909090909091,0.9993022646501837
2017-06-26 15:30:00+00:00,-0.00012323408748320238,0.0,0.9991791165474797
2017-06-26 16:00:00+00:00,-0.00013078669258521488,0.0,0.9990484372155262
2017-06-26 16:30:00+00:00,3.659239603374068e-05,0.0,0.9990849947915976
2017-06-26 17:00:00+00:00,-0.00018967236159386279,0.0,0.9988954959812025
2017-06-26 17:30:00+00:00,-6.478854621389099e-05,0.0,0.9988307789941983
2017-06-26 18:00:00+00:00,0.00038880764614108353,0.0,0.9992191320382723
2017-06-26 18:30:00+00:00,0.0003672580838236606,0.0,0.9995861033420246
2017-06-26 19:00:00+00:00,-4.410190900902564e-05,0.0,0.9995420196866482
2017-06-26 19:30:00+00:00,3.8278627988732307e-05,0.0,0.9995802807837789
2017-06-27 13:30:00+00:00,0.0,0.0,0.9995802807837789
2017-06-27 14:00:00+00:00,-0.00028205288613413615,0.09090909090909091,0.999298346280661
2017-06-27 14:30:00+00:00,0.0005552721644654473,0.0,0.9998532288363471
2017-06-27 15:00:00+00:00,0.00019188148048054278,0.09090909090909091,1.0000450821541593
2017-06-27 15:30:00+00:00,-2.929702214873948e-06,0.0,1.0000421523198673
2017-06-27 16:00:00+00:00,0.00017112219509348662,0.0,1.0002132817281584
2017-06-27 16:30:00+00:00,5.178155977173922e-05,0.0,1.0002650743319907
2017-06-27 17:00:00+00:00,-0.00020037605774484438,0.0,1.0000646451596962
2017-06-27 17:30:00+00:00,0.0003968860065462294,0.0,1.0004615568230018
2017-06-27 18:00:00+00:00,-0.00026780210040466953,0.0,1.0001936311167103
2017-06-27 18:30:00+00:00,-0.00017242589480333714,0.0,1.0000211718348884
2017-06-27 19:00:00+00:00,-1.0529255573624364e-05,0.0,1.000010642356391
2017-06-27 19:30:00+00:00,-0.00017492808537320056,0.0,0.9998357124093707
2017-06-28 13:30:00+00:00,0.0,0.0,0.9998357124093707
2017-06-28 14:00:00+00:00,-0.00019901761386948295,0.0,0.9996367274916255
2017-06-28 14:30:00+00:00,-0.0002099763752490997,0.0,0.9994268273950209
2017-06-28 15:00:00+00:00,-0.0002597298847507275,0.0,0.9991672463803247
2017-06-28 15:30:00+00:00,0.0003947329618838889,0.0,0.9995616506269057
2017-06-28 16:00:00+00:00,0.00028724892897105355,0.0,0.999848773640489
2017-06-28 16:30:00+00:00,-0.00013319451687280364,0.09090909090909091,0.9997155992661381
2017-06-28 17:00:00+00:00,0.0001680608231709067,0.0,0.9998836122926875
2017-06-28 17:30:00+00:00,-7.422996907770736e-05,0.0,0.9998093909630658
2017-06-28 18:00:00+00:00,-6.307220880275155e-05,0.0,0.999746330776396
2017-06-28 18:30:00+00:00,2.5038112492478938e-05,0.0,0.9997713625374899
2017-06-28 19:00:00+00:00,0.00034432502526387864,0.0,1.0001156088371537
2017-06-28 19:30:00+00:00,-7.346476147190582e-05,0.0,1.0000421355825062
2017-06-29 13:30:00+00:00,0.0,0.0,1.0000421355825062
2017-06-29 14:00:00+00:00,0.0003306969534110762,0.0,1.0003728464700261
2017-06-29 14:30:00+00:00,-0.0003129662666837793,0.0,1.0000597635149746
2017-06-29 15:00:00+00:00,0.00013428983201984321,0.0,1.0001940613726268
2017-06-29 15:30:00+00:00,0.0007424268735740151,0.0,1.000936632322579
2017-06-29 16:00:00+00:00,-3.3863859974734515e-05,0.0,1.0009027367446184
2017-06-29 16:30:00+00:00,0.00027135451622945856,0.0,1.0011743362225405
2017-06-29 17:00:00+00:00,4.494053203950635e-05,0.0,1.0012193295298746
2017-06-29 17:30:00+00:00,0.00016621770750297596,0.0,1.0013857499115368
2017-06-29 18:00:00+00:00,-0.00012081859507041549,0.09090909090909091,1.001264763892109
2017-06-29 18:30:00+00:00,-3.926906581942721e-05,0.0,1.0012254451601932
2017-06-29 19:00:00+00:00,-0.00017002372196158787,0.0,1.0010552130834844
2017-06-29 19:30:00+00:00,1.9059375522763166e-06,0.0,1.001057121032207
2017-06-30 13:30:00+00:00,0.0,0.0,1.001057121032207
2017-06-30 14:00:00+00:00,-0.00037065365454518506,0.0,1.000686075551888
2017-06-30 14:30:00+00:00,2.3338518359837126e-05,0.0,1.0007094300822348
2017-06-30 15:00:00+00:00,-0.00015504034775592386,0.09090909090909091,1.0005542797441922
2017-06-30 15:30:00+00:00,-0.0003045381238580579,0.0,1.0002495728210208
2017-06-30 16:00:00+00:00,-8.50579489741799e-05,0.0,1.0001644936438943
2017-06-30 16:30:00+00:00,6.845933346158906e-05,0.0,1.000232964238481
2017-06-30 17:00:00+00:00,0.0001342392792476124,0.0,1.0003672347906802
2017-06-30 17:30:00+00:00,-0.00012429679776822315,0.0,1.0002428923468034
2017-06-30 18:00:00+00:00,-3.4212252189278145e-05,0.0,1.0002086717847198
2017-06-30 18:30:00+00:00,8.570195587279324e-05,0.0,1.0002943916241729
2017-06-30 19:00:00+00:00,-6.27415268264024e-05,0.0,1.0002316316267665
2017-06-30 19:30:00+00:00,-4.2457850904182344e-05,0.0,1.0001891639412812
2017-07-03 13:30:00+00:00,0.0,0.0,1.0001891639412812
2017-07-03 14:00:00+00:00,5.038382531952323e-05,0.0,1.0002395572974039
2017-07-03 14:30:00+00:00,0.00020219068145585235,0.0,1.0004417964151129
2017-07-03 15:00:00+00:00,5.87338203278515e-05,0.0,1.000500556183832
2017-07-03 15:30:00+00:00,8.266114937025029e-05,0.0,1.0005832587097518
2017-07-03 16:00:00+00:00,2.347190674430344e-05,0.0,1.0006067443066902
2017-07-03 16:30:00+00:00,4.9584023470008765e-05,0.0,1.0006563584149841
2017-07-03 17:00:00+00:00,9.095990687939517e-05,0.0,1.0007473780241638
2017-07-05 13:30:00+00:00,0.0,0.0,1.0007473780241638
2017-07-05 14:00:00+00:00,7.161036823025898e-05,0.0,1.0008190419124097
2017-07-05 14:30:00+00:00,-1.039185014677917e-05,0.0,1.000808641550902
2017-07-05 15:00:00+00:00,0.00018569880447565643,0.0,1.000994490519147
2017-07-05 15:30:00+00:00,-2.679340387983194e-05,0.09090909090909091,1.000967670469481
2017-07-05 16:00:00+00:00,-2.0393671437615583e-05,0.0,1.0009472570636897
2017-07-05 16:30:00+00:00,-2.1062288150645264e-05,0.0,1.0009261748241378
2017-07-05 17:00:00+00:00,1.0372220416994444e-05,0.0,1.0009365566510442
2017-07-05 17:30:00+00:00,-2.939115938477479e-05,0.0,1.0009071379651735
2017-07-05 18:00:00+00:00,-5.26507149404565e-05,0.0,1.0008544394887706
2017-07-05 18:30:00+00:00,5.689137665843301e-05,0.0,1.0009113794756679
2017-07-05 19:00:00+00:00,4.115170044483197e-05,0.0,1.000952568680928
2017-07-05 19:30:00+00:00,-8.862159797137258e-06,0.0,1.000943698079315
2017-07-06 13:30:00+00:00,0.0,0.0,1.000943698079315
2017-07-06 14:00:00+00:00,-3.2338060830696e-05,0.0,1.0009113295011183
2017-07-06 14:30:00+00:00,0.0001774016656164254,0.0,1.001088892838106
2017-07-06 15:00:00+00:00,-0.00017101155393394683,0.09090909090909091,1.0009176950709158
2017-07-06 15:30:00+00:00,-2.8292769198045583e-05,0.0,1.000889376337583
2017-07-06 16:00:00+00:00,-6.08740834032858e-06,0.0,1.0008832835152457
2017-07-06 16:30:00+00:00,-7.19766030993586e-05,0.0,1.0008112433363994
2017-07-06 17:00:00+00:00,2.9115296165220987e-06,0.0,1.000814157227975
2017-07-06 17:30:00+00:00,1.7433685095258238e-05,0.09090909090909091,1.0008316051068311
2017-07-06 18:00:00+00:00,1.5035311216938246e-05,0.0,1.0008466529214897
2017-07-06 18:30:00+00:00,7.327488874223577e-05,0.0,1.0009199898486305
2017-07-06 19:00:00+00:00,1.5514026650005337e-05,0.0,1.0009355181480275
2017-07-06 19:30:00+00:00,1.1224808860288948e-05,0.0,1.0009467534579004
2017-07-07 13:30:00+00:00,0.0,0.0,1.0009467534579004
2017-07-07 14:00:00+00:00,8.261543232729958e-05,0.0,1.0010294471066739
2017-07-07 14:30:00+00:00,0.0001439293669426464,0.0,1.001173524641287
2017-07-07 15:00:00+00:00,-0.0001001058153541279,0.0,1.0010733013492918
2017-07-07 15:30:00+00:00,-0.00014703573231894556,0.0,1.000926107803323
2017-07-07 16:00:00+00:00,0.00013135843371159334,0.0,1.001057587889105
2017-07-07 16:30:00+00:00,-1.187099687160779e-05,0.0,1.0010457043376109
2017-07-07 17:00:00+00:00,-2.2790190835315246e-05,0.0,1.0010228903149743
2017-07-07 17:30:00+00:00,0.0001053118147378396,0.0,1.0011283098521475
2017-07-07 18:00:00+00:00,-7.253659838155847e-05,0.0,1.0010556914100073
2017-07-07 18:30:00+00:00,-1.9369362367921712e-06,0.0,1.0010537524289636
2017-07-07 19:00:00+00:00,-6.091971310946429e-06,0.0,1.001047654038223
2017-07-07 19:30:00+00:00,-6.416420415653555e-05,0.0,1.0009834226121788
2017-07-10 13:30:00+00:00,0.0,0.0,1.0009834226121788
2017-07-10 14:00:00+00:00,-8.60625279855481e-05,0.0,1.0008972754483572
2017-07-10 14:30:00+00:00,2.565144979482947e-05,0.0,1.0009229499145682
2017-07-10 15:00:00+00:00,5.629939880895134e-05,0.0,1.0009793012749024
2017-07-10 15:30:00+00:00,-1.4716965356843855e-05,0.0,1.0009645698972027
2017-07-10 16:00:00+00:00,3.888853765249707e-05,0.0,1.001003495945568
2017-07-10 16:30:00+00:00,2.3512372154972744e-05,0.0,1.0010270319122931
2017-07-10 17:00:00+00:00,0.00011378667072018123,0.09090909090909091,1.0011409354455554
2017-07-10 17:30:00+00:00,-0.00011822208860559074,0.0,1.0010225784731785
2017-07-10 18:00:00+00:00,4.7375913343714976e-05,0.0,1.0010700028321113
2017-07-10 18:30:00+00:00,4.9988256931305085e-05,0.0,1.0011200445766193
2017-07-10 19:00:00+00:00,-2.4642768187068558e-05,0.0,1.0010953742074333
2017-07-10 19:30:00+00:00,7.909514226328098e-05,0.0,1.0011745559884755
2017-07-11 13:30:00+00:00,0.0,0.0,1.0011745559884755
2017-07-11 14:00:00+00:00,2.7318621108250076e-05,0.09090909090909091,1.0012019066968336
2017-07-11 14:30:00+00:00,9.272991010057833e-05,0.0,1.0012947480596341
2017-07-11 15:00:00+00:00,-0.00035942100819531103,0.0,1.000934861691786
2017-07-11 15:30:00+00:00,-3.073944105727407e-05,0.0,1.0009040935136029
2017-07-11 16:00:00+00:00,3.7875705324297983e-06,0.0,1.0009078845084531
2017-07-11 16:30:00+00:00,0.00019436069354073784,0.0,1.0011024216590567
2017-07-11 17:00:00+00:00,2.8145925894145305e-05,0.0,1.0011305986136292
2017-07-11 17:30:00+00:00,0.00019132826732347108,0.0,1.0013221431964263
2017-07-11 18:00:00+00:00,3.48659733347293e-05,0.0,1.0013570552675704
2017-07-11 18:30:00+00:00,-4.619010611876697e-05,0.0,1.0013108024789248
2017-07-11 19:00:00+00:00,-2.566972119445265e-05,0.0,1.0012850991097961
2017-07-11 19:30:00+00:00,-2.4304003783906527e-05,0.0,1.0012607638729585
2017-07-12 13:30:00+00:00,0.0,0.0,1.0012607638729585
2017-07-12 14:00:00+00:00,-0.00026129865972659804,0.09090909090909091,1.0009991357773216
2017-07-12 14:30:00+00:00,-8.708055047659166e-05,0.0,1.0009119682215515
2017-07-12 15:00:00+00:00,0.00011142812400226965,0.0,1.0010234979644619
2017-07-12 15:30:00+00:00,0.000152140769147847,0.0,1.0011757944493773
2017-07-12 16:00:00+00:00,-1.6239614407770952e-05,0.0,1.001159535740521
2017-07-12 16:30:00+00:00,-1.3815324273895556e-05,0.0,1.0011457043968848
2017-07-12 17:00:00+00:00,-9.465743310107678e-05,0.0,1.0010509385143465
2017-07-12 17:30:00+00:00,5.3934471779154814e-05,0.0,1.0011049296679393
2017-07-12 18:00:00+00:00,4.207383470911015e-05,0.0,1.0011470499912767
2017-07-12 18:30:00+00:00,-6.817786497057064e-05,0.0,1.0010787939228867
2017-07-12 19:00:00+00:00,-2.2417918298122955e-06,0.0,1.0010765497126255
2017-07-12 19:30:00+00:00,1.232636930527698e-05,0.0,1.0010888893518801
2017-07-13 13:30:00+00:00,0.0,0.0,1.0010888893518801
2017-07-13 14:00:00+00:00,-1.4589701634783678e-05,0.0,1.0010742837636746
2017-07-13 14:30:00+00:00,4.4299603511424724e-05,0.0,1.0011186309575308
2017-07-13 15:00:00+00:00,3.259862230838867e-05,0.0,1.0011512660456674
2017-07-13 15:30:00+00:00,2.0838792079181307e-05,0.0,1.0011721288287405
2017-07-13 16:00:00+00:00,-7.9942445727307e-05,0.0,1.0010920926801679
2017-07-13 16:30:00+00:00,5.773256856424382e-06,0.0,1.0010978722419557
2017-07-13 17:00:00+00:00,-2.098033170647911e-05,0.0,1.0010768688765255
2017-07-13 17:30:00+00:00,8.294698796281989e-05,0.0,1.001159905187518
2017-07-13 18:00:00+00:00,-0.0001822104280536795,0.0,1.0009774834126435
2017-07-13 18:30:00+00:00,-0.00010207464655330474,0.0,1.0008753089898164
2017-07-13 19:00:00+00:00,-2.352613236280233e-05,0.0,1.0008517622648183
