fold_id,train_start,train_end,test_start,test_end,sharpe_annualized,return_total,return_annualized,max_drawdown,hit_rate_bars,n_bars,bars_per_year,turnover_annualized,turnover_per_bar,turnover_total,n_trades,trade_win_rate,avg_holding_bars,avg_trade_pnl,n_active_pairs
22,2021-12-01,2022-11-30,2022-12-01,2023-03-03,3.5567387397320664,0.017521231964444883,0.06623479194584814,-0.004562186297993542,0.5206463195691203,819,3024,32.49230769230769,0.010744810744810743,8.799999999999999,92,0.532608695652174,42.608695652173914,0.004008453454057806,20.0
23,2022-03-03,2023-03-03,2023-03-06,2023-06-02,1.5659944586101926,0.00898883724201971,0.03359319791726256,-0.016238360822175557,0.5093378607809848,819,3024,35.07692307692308,0.0115995115995116,9.5,100,0.49,49.41,0.0020119557373648,20.0
24,2022-06-02,2023-06-02,2023-06-05,2023-09-01,-0.7516694768847313,-0.002959269259019015,-0.010949560039886896,-0.006218097778301401,0.493730407523511,814,3024,23.590171990171992,0.0078009828009828015,6.3500000000000005,69,0.4927536231884058,69.4927536231884,-0.00048126423779174356,20.0
25,2022-09-01,2023-09-01,2023-09-05,2023-12-01,0.8792832368444263,0.0024462697523026655,0.009118083236773211,-0.0036491417405274396,0.5136612021857924,814,3024,24.704668304668306,0.00816953316953317,6.65,71,0.4647887323943662,46.971830985915496,0.0009036003852129469,20.0
26,2022-12-01,2023-12-01,2023-12-04,2024-03-05,-0.7032856398729465,-0.0026180690200525714,-0.009632698036058929,-0.011357179316340171,0.5058139534883721,819,3024,27.323076923076922,0.009035409035409035,7.3999999999999995,77,0.4155844155844156,59.8051948051948,-0.0004211337777041149,20.0
27,2023-03-06,2024-03-05,2024-03-06,2024-06-04,1.4047419281662104,0.010217145508107928,0.038246702555777334,-0.012352219413885757,0.5111492281303602,819,3024,25.661538461538466,0.008485958485958487,6.95,77,0.5844155844155844,44.58441558441559,0.002919185227244096,20.0
28,2023-06-05,2024-06-04,2024-06-05,2024-09-04,-0.6330992183277252,-0.002284794584691441,-0.008461691900063073,-0.005842822049431762,0.4991364421416235,814,3024,20.989680589680592,0.006941031941031942,5.65,61,0.4262295081967213,72.09836065573771,-0.0004553071745078518,20.0
29,2023-09-05,2024-09-04,2024-09-05,2024-12-03,-1.6068763665779169,-0.008484318970332638,-0.031157879881054118,-0.01583099675463384,0.5,814,3024,25.261916461916464,0.008353808353808355,6.800000000000001,70,0.38571428571428573,73.11428571428571,-0.002198266768357708,20.0
30,2023-12-04,2024-12-03,2024-12-04,2025-03-07,-1.8348617501864566,-0.0077701362992562695,-0.02856283584144248,-0.017296318466255456,0.47068403908794787,814,3024,38.45012285012286,0.012714987714987717,10.350000000000001,105,0.3904761904761905,44.46666666666667,-0.0012842287134619693,20.0
31,2024-03-06,2025-03-07,2025-03-10,2025-06-06,0.368244199855471,0.005294478044828965,0.01968858666890516,-0.028887288289373814,0.46194690265486726,819,3024,27.692307692307693,0.009157509157509158,7.5,80,0.425,53.4625,0.0016310637749374335,20.0
32,2024-06-05,2025-06-06,2025-06-09,2025-09-08,-0.5474934186023679,-0.002475869454842461,-0.009166954661068871,-0.008283519227744174,0.49271137026239065,814,3024,31.39164619164619,0.01038083538083538,8.45,86,0.4883720930232558,52.44186046511628,-0.00024814543847784433,20.0
33,2024-09-05,2025-09-08,2025-09-09,2025-12-05,1.1292257626169546,0.005267998510798844,0.01971092601736335,-0.010149231506170309,0.5172413793103449,814,3024,21.73267813267813,0.0071867321867321865,5.85,63,0.5079365079365079,47.63492063492063,0.001926995288085981,20.0
