timestamp	Classic	Autoencoder	GRU
2017-06-22 18:30:00+00:00	1.000845	0.997296	1.000359
2017-06-22 19:00:00+00:00	1.000838	0.997627	1.000359
2017-06-22 19:30:00+00:00	1.000794	0.997474	1.000359
2017-06-23 13:30:00+00:00	1.000794	0.997474	1.000359
2017-06-23 14:00:00+00:00	1.000780	0.997630	1.000359
2017-06-23 14:30:00+00:00	1.000766	0.997661	1.000359
2017-06-23 15:00:00+00:00	1.000924	0.997763	1.000359
2017-06-23 15:30:00+00:00	1.001074	0.997861	1.000359
2017-06-23 16:00:00+00:00	1.001282	0.998155	1.000359
2017-06-23 16:30:00+00:00	1.001155	0.998500	0.999761
2017-06-23 17:00:00+00:00	1.001243	0.998560	0.999251
2017-06-23 17:30:00+00:00	1.001400	0.998143	0.999845
2017-06-23 18:00:00+00:00	1.001630	0.997593	0.999507
2017-06-23 18:30:00+00:00	1.001645	0.997463	0.999991
2017-06-23 19:00:00+00:00	1.001481	0.997133	0.999119
2017-06-23 19:30:00+00:00	1.001427	0.997170	0.999131
2017-06-26 13:30:00+00:00	1.001427	0.997170	0.999131
2017-06-26 14:00:00+00:00	1.001556	0.996982	1.001158
2017-06-26 14:30:00+00:00	1.001436	0.996879	1.000908
2017-06-26 15:00:00+00:00	1.001301	0.996708	1.000908
2017-06-26 15:30:00+00:00	1.001503	0.996479	1.000908
2017-06-26 16:00:00+00:00	1.001253	0.996447	1.000908
2017-06-26 16:30:00+00:00	1.001232	0.996612	1.000908
2017-06-26 17:00:00+00:00	1.001278	0.996613	1.000908
2017-06-26 17:30:00+00:00	1.001312	0.996786	1.000908
2017-06-26 18:00:00+00:00	1.001571	0.996577	1.000908
2017-06-26 18:30:00+00:00	1.001645	0.996447	1.000908
2017-06-26 19:00:00+00:00	1.001780	0.996419	1.000908
2017-06-26 19:30:00+00:00	1.001763	0.996005	1.000908
2017-06-27 13:30:00+00:00	1.001763	0.996005	1.000908
2017-06-27 14:00:00+00:00	1.001473	0.995328	1.000908
2017-06-27 14:30:00+00:00	1.001516	0.995641	1.000908
2017-06-27 15:00:00+00:00	1.001584	0.995054	1.000908
2017-06-27 15:30:00+00:00	1.001535	0.995093	1.000908
2017-06-27 16:00:00+00:00	1.001297	0.995185	1.000908
2017-06-27 16:30:00+00:00	1.001406	0.994980	1.000908
2017-06-27 17:00:00+00:00	1.001364	0.995007	1.000908
2017-06-27 17:30:00+00:00	1.001484	0.994961	1.000908
2017-06-27 18:00:00+00:00	1.001588	0.995192	1.000908
2017-06-27 18:30:00+00:00	1.001716	0.995145	1.000908
2017-06-27 19:00:00+00:00	1.001858	0.995396	1.000908
2017-06-27 19:30:00+00:00	1.001834	0.995302	1.000908
2017-06-28 13:30:00+00:00	1.001834	0.995302	1.000908
2017-06-28 14:00:00+00:00	1.001865	0.995081	1.000908
2017-06-28 14:30:00+00:00	1.001874	0.995434	1.000908
2017-06-28 15:00:00+00:00	1.001591	0.995580	1.000908
2017-06-28 15:30:00+00:00	1.001472	0.995564	1.000908
2017-06-28 16:00:00+00:00	1.001398	0.995521	1.000908
2017-06-28 16:30:00+00:00	1.001317	0.995951	1.000908
2017-06-28 17:00:00+00:00	1.001071	0.996066	1.000908
2017-06-28 17:30:00+00:00	1.001298	0.996171	1.000908
2017-06-28 18:00:00+00:00	1.001283	0.996165	1.000908
2017-06-28 18:30:00+00:00	1.001390	0.996256	1.000908
2017-06-28 19:00:00+00:00	1.001384	0.996594	1.000908
2017-06-28 19:30:00+00:00	1.001209	0.996235	1.000908
2017-06-29 13:30:00+00:00	1.001209	0.996235	1.000908
2017-06-29 14:00:00+00:00	1.000826	0.996649	1.000908
2017-06-29 14:30:00+00:00	1.000634	0.996795	1.000366
2017-06-29 15:00:00+00:00	1.001109	0.997346	1.000279
2017-06-29 15:30:00+00:00	1.001161	0.997102	0.999909
2017-06-29 16:00:00+00:00	1.001009	0.997079	0.999778
2017-06-29 16:30:00+00:00	1.000869	0.997198	0.999819
2017-06-29 17:00:00+00:00	1.000958	0.996582	0.999401
2017-06-29 17:30:00+00:00	1.000430	0.996758	1.000146
2017-06-29 18:00:00+00:00	1.000169	0.996403	1.000693
2017-06-29 18:30:00+00:00	1.000003	0.996297	1.001049
2017-06-29 19:00:00+00:00	1.000488	0.996256	1.000907
2017-06-29 19:30:00+00:00	1.000657	0.996472	0.999671
2017-06-30 13:30:00+00:00	1.000657	0.996472	0.999671
2017-06-30 14:00:00+00:00	1.000549	0.996013	0.997942
2017-06-30 14:30:00+00:00	1.000203	0.996394	0.996924
2017-06-30 15:00:00+00:00	0.999922	0.996145	0.996132
2017-06-30 15:30:00+00:00	1.000001	0.996221	0.995337
2017-06-30 16:00:00+00:00	1.000057	0.996331	0.995131
2017-06-30 16:30:00+00:00	1.000060	0.996487	0.995995
2017-06-30 17:00:00+00:00	0.999728	0.996671	0.995813
2017-06-30 17:30:00+00:00	0.999934	0.996990	0.996079
2017-06-30 18:00:00+00:00	1.000154	0.997149	0.995931
2017-06-30 18:30:00+00:00	0.999934	0.996676	0.995380
2017-06-30 19:00:00+00:00	1.000014	0.996721	0.995279
2017-06-30 19:30:00+00:00	0.999964	0.996739	0.994429
2017-07-03 13:30:00+00:00	0.999964	0.996739	0.994429
2017-07-03 14:00:00+00:00	0.999586	0.996763	0.994045
2017-07-03 14:30:00+00:00	0.999057	0.996106	0.993375
2017-07-03 15:00:00+00:00	0.999292	0.996450	0.991291
2017-07-03 15:30:00+00:00	0.999531	0.996616	0.991859
2017-07-03 16:00:00+00:00	0.999618	0.996675	0.991907
2017-07-03 16:30:00+00:00	0.999585	0.996751	0.989750
2017-07-03 17:00:00+00:00	0.999569	0.996782	0.989799
2017-07-05 13:30:00+00:00	0.999569	0.996782	0.989799
2017-07-05 14:00:00+00:00	0.999551	0.996575	0.987915
2017-07-05 14:30:00+00:00	0.999562	0.996229	0.987654
2017-07-05 15:00:00+00:00	0.999899	0.996343	0.987001
2017-07-05 15:30:00+00:00	0.999814	0.996389	0.987651
2017-07-05 16:00:00+00:00	0.999927	0.996399	0.987580
2017-07-05 16:30:00+00:00	0.999748	0.996466	0.988214
2017-07-05 17:00:00+00:00	0.999748	0.996266	0.988808
2017-07-05 17:30:00+00:00	0.999935	0.996269	0.988966
2017-07-05 18:00:00+00:00	1.000110	0.996327	0.988568
2017-07-05 18:30:00+00:00	0.999923	0.996164	0.987908
2017-07-05 19:00:00+00:00	1.000115	0.996112	0.988025
2017-07-05 19:30:00+00:00	1.000209	0.995964	0.988154
2017-07-06 13:30:00+00:00	1.000209	0.995964	0.988154
2017-07-06 14:00:00+00:00	1.000362	0.995961	0.988541
2017-07-06 14:30:00+00:00	1.000559	0.996122	0.988936
2017-07-06 15:00:00+00:00	1.000553	0.995967	0.988133
2017-07-06 15:30:00+00:00	1.000721	0.996336	0.988156
2017-07-06 16:00:00+00:00	1.001140	0.996550	0.988233
2017-07-06 16:30:00+00:00	1.001089	0.996684	0.988235
2017-07-06 17:00:00+00:00	1.001104	0.997002	0.988519
2017-07-06 17:30:00+00:00	1.001252	0.996973	0.988620
2017-07-06 18:00:00+00:00	1.001184	0.996813	0.988549
2017-07-06 18:30:00+00:00	1.001272	0.996822	0.988764
2017-07-06 19:00:00+00:00	1.001360	0.997100	0.989030
2017-07-06 19:30:00+00:00	1.001878	0.997472	0.989801
2017-07-07 13:30:00+00:00	1.001878	0.997472	0.989801
2017-07-07 14:00:00+00:00	1.002445	0.997799	0.990268
2017-07-07 14:30:00+00:00	1.002181	0.997751	0.990103
2017-07-07 15:00:00+00:00	1.002140	0.997844	0.990241
2017-07-07 15:30:00+00:00	1.001851	0.997681	0.990727
2017-07-07 16:00:00+00:00	1.001812	0.997760	0.991716
2017-07-07 16:30:00+00:00	1.001824	0.997881	0.991519
2017-07-07 17:00:00+00:00	1.001765	0.997915	0.991071
2017-07-07 17:30:00+00:00	1.001771	0.997958	0.989975
2017-07-07 18:00:00+00:00	1.001893	0.997933	0.990880
2017-07-07 18:30:00+00:00	1.002018	0.997801	0.990789
2017-07-07 19:00:00+00:00	1.002291	0.998021	0.991075
2017-07-07 19:30:00+00:00	1.002129	0.997938	0.990605
2017-07-10 13:30:00+00:00	1.002129	0.997938	0.990605
2017-07-10 14:00:00+00:00	1.002592	0.998201	0.990862
2017-07-10 14:30:00+00:00	1.002294	0.998196	0.991147
2017-07-10 15:00:00+00:00	1.002614	0.998403	0.991086
2017-07-10 15:30:00+00:00	1.002464	0.998291	0.991004
2017-07-10 16:00:00+00:00	1.002552	0.998414	0.990894
2017-07-10 16:30:00+00:00	1.002550	0.998409	0.990850
2017-07-10 17:00:00+00:00	1.002472	0.998317	0.990964
2017-07-10 17:30:00+00:00	1.002327	0.998338	0.991192
2017-07-10 18:00:00+00:00	1.002444	0.998416	0.991571
2017-07-10 18:30:00+00:00	1.002465	0.998450	0.991564
2017-07-10 19:00:00+00:00	1.002513	0.998455	0.991334
2017-07-10 19:30:00+00:00	1.002729	0.998590	0.991687
2017-07-11 13:30:00+00:00	1.002729	0.998590	0.991687
2017-07-11 14:00:00+00:00	1.002801	0.998859	0.992801
2017-07-11 14:30:00+00:00	1.002764	0.998780	0.991679
2017-07-11 15:00:00+00:00	1.002678	0.998811	0.990949
2017-07-11 15:30:00+00:00	1.002532	0.998947	0.990726
2017-07-11 16:00:00+00:00	1.002671	0.998790	0.990369
2017-07-11 16:30:00+00:00	1.002750	0.998977	0.990969
2017-07-11 17:00:00+00:00	1.002842	0.999033	0.991625
2017-07-11 17:30:00+00:00	1.002884	0.999173	0.991961
2017-07-11 18:00:00+00:00	1.002810	0.999183	0.991454
2017-07-11 18:30:00+00:00	1.002630	0.999176	0.991139
2017-07-11 19:00:00+00:00	1.002648	0.999164	0.991402
2017-07-11 19:30:00+00:00	1.002616	0.998988	0.991236
2017-07-12 13:30:00+00:00	1.002616	0.998988	0.991236
2017-07-12 14:00:00+00:00	1.002857	0.998767	0.992531
2017-07-12 14:30:00+00:00	1.002810	0.998782	0.992283
2017-07-12 15:00:00+00:00	1.002517	0.998305	0.992283
2017-07-12 15:30:00+00:00	1.002316	0.998418	0.992283
2017-07-12 16:00:00+00:00	1.002430	0.998469	0.992283
2017-07-12 16:30:00+00:00	1.002283	0.998428	0.992283
2017-07-12 17:00:00+00:00	1.002408	0.998563	0.992283
2017-07-12 17:30:00+00:00	1.002379	0.998676	0.992283
2017-07-12 18:00:00+00:00	1.002247	0.998459	0.992283
2017-07-12 18:30:00+00:00	1.002398	0.998489	0.992283
2017-07-12 19:00:00+00:00	1.002226	0.998495	0.992283
2017-07-12 19:30:00+00:00	1.002265	0.998392	0.992283
2017-07-13 13:30:00+00:00	1.002265	0.998392	0.992283
2017-07-13 14:00:00+00:00	1.002368	0.998332	0.992283
2017-07-13 14:30:00+00:00	1.002477	0.998082	0.992283
2017-07-13 15:00:00+00:00	1.002472	0.997963	0.992283
2017-07-13 15:30:00+00:00	1.002539	0.998016	0.992283
2017-07-13 16:00:00+00:00	1.002711	0.997954	0.992283
2017-07-13 16:30:00+00:00	1.002658	0.997841	0.992283
2017-07-13 17:00:00+00:00	1.002814	0.997955	0.992283
2017-07-13 17:30:00+00:00	1.002963	0.997897	0.992283
2017-07-13 18:00:00+00:00	1.002811	0.997837	0.992283
2017-07-13 18:30:00+00:00	1.002829	0.997490	0.992283
2017-07-13 19:00:00+00:00	1.002479	0.997561	0.992283
2017-07-13 19:30:00+00:00	1.002397	0.997449	0.992283
2017-07-14 13:30:00+00:00	1.002397	0.997449	0.992283
2017-07-14 14:00:00+00:00	1.002503	0.997416	0.992283
2017-07-14 14:30:00+00:00	1.002505	0.997451	0.992283
2017-07-14 15:00:00+00:00	1.002724	0.997277	0.992283
2017-07-14 15:30:00+00:00	1.002739	0.997033	0.992283
2017-07-14 16:00:00+00:00	1.002524	0.996949	0.992283
2017-07-14 16:30:00+00:00	1.002427	0.996960	0.992283
2017-07-14 17:00:00+00:00	1.002412	0.997123	0.992283
2017-07-14 17:30:00+00:00	1.002355	0.996905	0.992283
2017-07-14 18:00:00+00:00	1.002182	0.996757	0.992283
2017-07-14 18:30:00+00:00	1.002249	0.996962	0.992283
2017-07-14 19:00:00+00:00	1.002214	0.996872	0.992283
2017-07-14 19:30:00+00:00	1.002346	0.996993	0.992283
2017-07-17 13:30:00+00:00	1.002346	0.996993	0.992283
2017-07-17 14:00:00+00:00	1.002471	0.997197	0.992283
2017-07-17 14:30:00+00:00	1.002789	0.997203	0.992283
2017-07-17 15:00:00+00:00	1.002564	0.997272	0.992283
2017-07-17 15:30:00+00:00	1.002692	0.997169	0.992283
2017-07-17 16:00:00+00:00	1.002736	0.997213	0.992283
2017-07-17 16:30:00+00:00	1.002817	0.997291	0.992283
2017-07-17 17:00:00+00:00	1.002902	0.997378	0.992283
2017-07-17 17:30:00+00:00	1.002924	0.997270	0.992283
2017-07-17 18:00:00+00:00	1.002745	0.997175	0.992283
2017-07-17 18:30:00+00:00	1.002968	0.997073	0.992283
2017-07-17 19:00:00+00:00	1.002922	0.997134	0.992283
2017-07-17 19:30:00+00:00	1.002759	0.997024	0.992283
2017-07-18 13:30:00+00:00	1.002759	0.997024	0.992283
2017-07-18 14:00:00+00:00	1.002767	0.996905	0.992283
2017-07-18 14:30:00+00:00	1.002742	0.996915	0.992283
2017-07-18 15:00:00+00:00	1.002622	0.997128	0.992283
2017-07-18 15:30:00+00:00	1.002610	0.997112	0.992283
2017-07-18 16:00:00+00:00	1.002599	0.997164	0.992283
2017-07-18 16:30:00+00:00	1.002664	0.997103	0.992283
2017-07-18 17:00:00+00:00	1.002743	0.997136	0.992283
2017-07-18 17:30:00+00:00	1.002648	0.997001	0.992283
2017-07-18 18:00:00+00:00	1.002803	0.996813	0.992283
2017-07-18 18:30:00+00:00	1.002806	0.996766	0.992283
2017-07-18 19:00:00+00:00	1.002768	0.996745	0.992283
2017-07-18 19:30:00+00:00	1.002883	0.996660	0.992283
2017-07-19 13:30:00+00:00	1.002883	0.996660	0.992283
2017-07-19 14:00:00+00:00	1.002906	0.996926	0.992283
2017-07-19 14:30:00+00:00	1.002818	0.996845	0.992283
2017-07-19 15:00:00+00:00	1.002771	0.996948	0.992283
2017-07-19 15:30:00+00:00	1.002827	0.997038	0.992283
2017-07-19 16:00:00+00:00	1.002848	0.997153	0.992283
2017-07-19 16:30:00+00:00	1.002879	0.997317	0.992283
2017-07-19 17:00:00+00:00	1.002887	0.997259	0.992283
2017-07-19 17:30:00+00:00	1.002929	0.997309	0.992283
2017-07-19 18:00:00+00:00	1.002889	0.997252	0.992283
2017-07-19 18:30:00+00:00	1.002845	0.997205	0.992283
2017-07-19 19:00:00+00:00	1.002847	0.997177	0.992283
